movieId,title,genres,rating
10723,Bulletproof,"35, 80, 28",5.701
19766,Inspector Gadget 2,"28, 12, 35, 10751",4.094
457041,Elizabeth Harvest,"878, 53, 27, 9648",6.222
581032,News of the World,"18, 37, 12",6.966
3432,Mr. Brooks,"80, 53",6.935
9615,The Fast and the Furious: Tokyo Drift,"28, 80, 18, 53",6.5
34065,Pokémon: Destiny Deoxys,"10751, 12, 16, 14",6.6
648,Beauty and the Beast,"18, 14, 10749",7.5
10577,Dracula 2000,"53, 27, 28, 14",5.272
25643,Love Happens,"18, 10749",5.844
92060,Michael Jackson's Thriller,"27, 10402, 9648",8.184
334524,Gold,"12, 18, 53",6.619
1594,A Shot in the Dark,"35, 9648, 80",7.216
165213,New World,"53, 80, 18",7.411
10067,The Shaggy Dog,"35, 10751",4.9
277685,Unfriended,"27, 9648, 53",5.527
8691,Cannibal Ferox,"12, 27",5.4
20348,Fandango,"35, 18",6.676
60670,The Crimson Rivers,"80, 9648, 53",6.933
39462,All Monsters Attack,"14, 878, 10751",5.1
1433,The Devil's Backbone,"14, 18, 27, 53",7.3
1365,Monster's Ball,"18, 10749",6.763
9388,Thank You for Smoking,"35, 18",7.192
328425,The Gift,"53, 9648, 18",6.694
218726,Doraemon: Nobita's Secret Gadget Museum,"12, 10751, 16, 35, 14, 878",6.5
501902,Just Friends,"10749, 18, 35",7.0
12538,Senseless,"35, 10749",6.2
4944,Burn After Reading,"35, 18",6.7
18196,The Sentinel,"27, 9648, 14",6.1
360365,Tini: The New Life of Violetta,"35, 18, 10402",7.3
74306,God Bless America,"35, 18",7.0
253065,Miss Granny,"18, 35, 10402",7.3
68722,The Master,18,7.127
911129,No Limit,"18, 10749",6.072
880841,Abandoned,"27, 9648, 53, 80, 18",6.0
553168,Girl’s Pleasure: Man Hunting,"18, 53",4.3
508570,The One and Only Ivan,"10751, 35, 18",7.4
33511,Nowhere Boy,18,7.182
330483,The Choice,"18, 10749",7.199
40394,Salon Kitty,"18, 10752",5.6
28090,Maniac Cop 2,"28, 27, 53",5.879
56715,Just Visiting,"35, 14, 878",4.7
9424,Disturbing Behavior,"9648, 27, 878",5.7
10761,Made of Honor,"35, 10749",6.455
510938,The Matchmaker's Playbook,10749,7.2
408866,RE:BORN,"28, 80",7.1
2067,Mission to Mars,"878, 12, 53",5.986
1600,The Double Life of Véronique,18,7.512
710356,2 Hearts,"10749, 18",7.4
18220,Poison Ivy 2: Lily,"18, 10749, 53",4.7
73621,Night Patrol,35,4.375
17663,Anne of Green Gables,"10751, 18",8.094
14337,Primer,"878, 18, 53",6.768
10644,The Unbearable Lightness of Being,"18, 10749",6.933
443463,Leave No Trace,18,6.784
152737,August: Osage County,"35, 18",6.848
254172,Fathers and Daughters,18,7.1
9791,Animal Factory,"80, 18",6.387
667276,Las Leyendas: El Origen,"16, 35, 14, 12, 10751, 27",8.2
429471,Captive State,"878, 28, 12, 53",5.637
10292,Urban Legends: Bloody Mary,"27, 53",4.9
117352,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,"16, 35, 10751",7.8
752564,Maigret,"9648, 18",5.8
652004,The Wolf of Snow Hollow,"27, 53",6.05
13655,Camp Rock,"10402, 35, 18, 10749, 10751, 10770",6.403
10859,Stakeout,"28, 35, 10749",6.472
18329,Happy Together,"18, 10749",7.6
732670,LEGO Star Wars Holiday Special,"16, 10751, 878, 12, 35",6.517
140823,Saving Mr. Banks,"35, 18, 36",7.348
8968,Boogeyman,"53, 27, 18, 9648",4.963
15003,Chocolate,"28, 80",7.3
10988,Diabolique,"9648, 53, 27",5.514
607844,Escape from Mogadishu,"10752, 28, 53, 18, 36",7.038
438634,Summer 1993,18,7.1
153738,Frankenstein’s Army,"28, 27",6.1
24253,The Girl Who Played with Fire,"18, 28, 53, 80, 9648",7.002
21635,"Sorry, Wrong Number","53, 9648",6.735
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,"878, 35, 12, 10749",6.027
21635,"Sorry, Wrong Number","53, 9648",6.735
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,"878, 35, 12, 10749",6.027
18587,10 to Midnight,"80, 18, 53",6.234
12542,Belly of the Beast,"28, 53",5.344
1058699,STILL: A Michael J. Fox Movie,99,7.7
24767,Iron Will,"12, 10751, 28",6.7
457136,Mary Queen of Scots,"18, 36",6.567
277368,Nicholas on Holiday,"10751, 35",5.338
8649,Bringing Out the Dead,18,6.615
13018,Deception,"53, 9648",5.954
543583,Cinderella and the Secret Prince,"16, 12, 10751, 14",6.5
513045,Stuber,"28, 35",6.639
225745,Steins;Gate: The Movie - Load Region of Déjà Vu,"878, 16, 18",7.6
3767,Gilda,"10749, 18, 53",7.5
244063,Boys,"18, 10749",7.7
59408,Deep End,"18, 35",7.0
12262,The Hills Have Eyes,27,6.15
443009,"Don't Worry, He Won't Get Far on Foot","35, 18",6.715
41505,6 Souls,"27, 9648, 53",6.0
1126357,Borderless Fog,"53, 80, 9648, 18",6.2
13788,The Unborn,"27, 53, 9648",5.2
380565,Home Invasion,"53, 18, 80, 10770, 27",5.5
991708,El Conde,"14, 35, 27",6.2
423453,Sahara,"12, 16, 35, 10751",5.9
10803,Logan's Run,"28, 878",6.6
532973,Hell House LLC II: The Abaddon Hotel,"27, 9648",5.613
411728,The Professor and the Madman,"36, 18, 9648, 53",7.144
16288,Creepshow 2,"27, 35",6.3
845404,Tyler Perry's A Madea Homecoming,"35, 18",6.722
828,The Day the Earth Stood Still,"878, 53",7.456
80410,In the Name of the King 2: Two Worlds,"12, 14, 18, 28",3.8
4946,The Swimming Pool,"18, 53",7.0
9538,Scanners,"878, 27",6.7
14194,Dhoom 2,"18, 28, 53, 80",6.545
10488,Nim's Island,"12, 35, 10751, 14",5.927
2294,Jay and Silent Bob Strike Back,35,6.431
50357,Apollo 18,"27, 53, 878",5.3
374607,Love on the Sidelines,"10770, 10749, 35",6.3
760,The Mad Adventures of Rabbi Jacob,35,7.401
15802,Tokyo Decadence,18,5.9
148284,Enthiran,"28, 878",6.6
19503,God of Gamblers' Return,"28, 35",6.76
12559,First Kid,"35, 10751",5.7
2103,Solaris,"18, 878, 9648",5.913
26877,Naked Killer,"28, 80, 53",5.967
43641,Superman/Shazam!: The Return of Black Adam,"16, 28",7.1
10161,My Left Foot: The Story of Christy Brown,18,7.531
1231914,Female Workers: Romance at Work 3,10749,0.0
333658,Seeds of Yesterday,"10770, 53, 18",6.5
1362,The Hobbit,"10751, 14, 16, 12, 10770",6.5
820912,Persuasion,"10749, 18, 35",6.0
591278,Game of Thrones: The Last Watch,99,7.103
10986,The Taming of the Scoundrel,35,7.113
768,From Hell,"27, 9648, 53",6.695
506680,Unbroken: Path to Redemption,18,6.6
18781,The Haunting in Connecticut,"53, 27",6.182
81440,"Good Luck Charlie, It's Christmas!","35, 10751, 18, 10770",6.661
47648,King of Beggars,"28, 35, 18",6.8
6646,Treasure Island,"12, 10751",6.5
627304,Barroz,"28, 12, 14, 53",0.0
632304,The Beach House,"18, 27, 9648",5.401
40978,Emmanuelle 4,"18, 10749",4.8
136,Freaks,"18, 27",7.792
10471,Next Friday,35,6.4
12253,Biker Boyz,"28, 18",6.247
34689,The Barefoot Contessa,18,6.8
1566,The Bridge,"18, 36, 10752",7.5
1233575,Black Bag,53,0.0
26388,Buried,"18, 53, 9648",6.621
298092,Fireflies in the North,18,5.3
9460,Black Mask,28,6.2
127521,6 Bullets,"53, 28, 80",6.2
14092,Ghost in the Shell 2.0,"28, 16, 18, 80, 9648, 878, 53",7.396
14139,Timecrimes,"878, 53",7.0
2054,Mr. Holland's Opus,"18, 10402",6.984
361380,Barbie & Her Sisters in the Great Puppy Adventure,"10751, 16, 12",7.2
20815,The Handmaid's Tale,"18, 878",6.1
122081,Spring Breakers,"18, 80",5.2
45287,Fighting Spirit: Champion Road,"16, 28, 35",6.6
10249,The Rocketeer,"28, 12, 878, 10751",6.5
160588,Blue Jasmine,18,6.99
800409,Zarnitsa,18,5.5
615952,Armageddon Time,18,6.5
1117321,You'll Never Find Me,"27, 53",6.1
24739,Miracle Mile,"10749, 18, 878, 53, 35",6.935
17101,Bleach the Movie: The DiamondDust Rebellion,"28, 16, 53",6.8
233,The Wanderers,18,7.0
11521,Little Man Tate,"18, 10751",6.6
9446,Jungle 2 Jungle,"35, 10751",5.28
355111,Barbie in Rock 'N Royals,"16, 10402, 10751",6.9
10397,Angela's Ashes,18,7.278
1296484,E D - Extra Decent,"18, 35",0.0
1189214,The Double Life of My Billionaire Husband,"10749, 18",9.2
286873,Northmen: A Viking Saga,"12, 28, 18",5.4
68837,Railroad Man,18,6.9
14052,Revenge of the Nerds,35,6.443
81446,The Baytown Outlaws,"28, 35, 80",5.959
34179,14 Blades,"18, 28, 53",6.3
2114,Final Fantasy: The Spirits Within,"12, 28, 14, 878, 53, 10749, 16",6.194
370755,Paterson,"18, 35, 10749",7.114
34179,14 Blades,"18, 28, 53",6.3
2114,Final Fantasy: The Spirits Within,"12, 28, 14, 878, 53, 10749, 16",6.194
370755,Paterson,"18, 35, 10749",7.114
11890,Oscar,35,6.299
12501,The Big Country,"18, 37, 10749",7.593
378,Raising Arizona,"35, 80",7.057
382602,Sadako vs. Kayako,27,5.5
12593,Fritz the Cat,"16, 35, 18",6.2
961420,Kingdom 2: Far and Away,"28, 12, 10752",7.16
299963,Dragon Ball Z: Gather Together! Goku's World,"28, 16, 12",7.1
76544,Man of Tai Chi,"28, 18",6.109
759584,Surrounded,"37, 28, 18",6.1
651070,A Fall from Grace,"18, 53, 9648",7.016
23082,The Invention of Lying,"35, 14, 10749",6.213
874,A Man for All Seasons,"18, 36",7.3
136476,State of Emergency,"878, 53",5.368
893366,Little Nicholas: Happy As Can Be,"16, 10751",6.9
423612,Never Look Away,"18, 10749, 36",7.8
199928,The Outsider,"80, 18, 9648",6.202
81250,Geek Charming,"35, 18, 10751, 10770",6.663
536743,Queen & Slim,"80, 18, 10749",7.136
857655,The Beautiful Game,18,6.378
47848,Scent of a Woman,"35, 18",7.5
2959,License to Wed,35,5.685
22423,Guilty by Suspicion,"18, 53",6.5
1152738,Christmas in Scotland,"10770, 10749, 35, 18",5.8
12764,Missing in Action 2: The Beginning,"28, 10752",5.8
754934,Son,"27, 53",6.0
76487,The Devil Inside,"27, 53",4.7
11025,New York Minute,35,6.2
976912,Graphic Desires,53,6.409
477887,The White Crow,18,6.6
2267,The Last Mimzy,"18, 878, 12",6.3
1257182,Mana Man,"35, 28",6.2
1140233,Wife Swap,18,0.0
68179,Escape from Planet Earth,"16, 35, 12, 10751, 878",5.729
698201,Tokyo Revengers,"28, 18, 80",7.9
50435,Bilitis,"18, 10749",5.4
797,Persona,18,8.176
333381,Return to Sender,"18, 53",6.1
1007826,The Underdoggs,35,7.0
57431,The Sitter,35,5.581
1390321,From Mind to Heart,18,0.0
29592,Lust for Life,"18, 36",7.1
21539,The Preacher's Wife,"10751, 14, 18, 35, 10749",5.753
734519,THE FABLE: The Killer Who Doesn't Kill,"28, 35, 80",7.0
14008,Cadet Kelly,"10751, 10770, 35",6.2
413644,The Son of Bigfoot,"10751, 16, 35",6.5
11132,Confessions of a Teenage Drama Queen,35,5.7
13922,The Great Raid,"28, 36, 10752",6.6
615761,Undine,"14, 18, 10749",6.5
839,Duel,"28, 53, 10770",7.429
15616,Private Valentine: Blonde & Dangerous,35,6.4
1245,The Remains of the Day,"18, 10749",7.376
31060,Recep İvedik,35,4.8
517116,Haunt,"27, 53",6.7
27073,Full Contact,"80, 28, 53",6.783
799710,The Wild,"28, 80",5.3
505579,Bent,"53, 80",5.3
42801,"Yesterday, Today and Tomorrow","35, 10749",7.489
11597,Toys,"10751, 14, 35, 878",5.3
913001,The Imaginary,"16, 12, 18, 10751, 14",7.9
296349,Female Prisoner Ayaka: Bitch-Training Torment,"18, 27",5.0
395841,Hold the Dark,"53, 9648, 80",5.4
336050,Son of Saul,"10752, 18, 53",7.15
36797,RocketMan,"35, 10751, 878",5.2
1058638,Birth/Rebirth,"27, 9648, 53, 18, 878",6.5
1000173,Nightman,"53, 27",6.6
502416,Ma,"27, 53",5.82
308529,Kickboxer: Vengeance,"28, 18",5.042
4235,The Sicilian Clan,"80, 18",7.6
390159,The Invention of Flesh,18,3.8
386861,P.S. Girls,"10749, 53",5.2
12129,Herbie Goes Bananas,"14, 35, 10751, 12",5.2
228203,"McFarland, USA","18, 10751",7.443
11564,Class of 1984,"28, 80, 18, 53",6.444
20187,The Eiger Sanction,"28, 12, 18",6.1
1144202,Ayam Kampus,"18, 10749",0.0
13945,The Sword and the Sorcerer,"28, 12, 14, 27",5.4
9541,Jersey Girl,"35, 10749, 18",6.187
546728,Auntie Edna,"16, 35, 10751, 878",7.181
12206,The Testament of Dr. Mabuse,"80, 9648, 53",7.641
482204,My Sister-in-law's Job,"18, 10749",4.7
28032,Thumbelina,"16, 10751, 14, 10749, 10402",6.4
13751,Akeelah and the Bee,18,7.1
8221,What Have I Done to Deserve This?,"35, 18",7.2
20345,The Bird with the Crystal Plumage,"27, 9648, 53",7.2
560192,Grand Isle,53,5.41
11518,Mohabbatein,"18, 10749",7.0
846,The X Files,"9648, 878, 53",6.9
1195506,Novocaine,"28, 53",0.0
1074262,10 Days of a Bad Man,"80, 18",6.547
40652,The Married Woman,"18, 10749",6.9
726208,Don't Listen,"18, 27, 53",6.5
57331,Largo Winch II,"28, 12, 53",5.893
39203,Detective Conan: Magician of the Silver Sky,"16, 9648",7.0
382591,Two Is a Family,"18, 35",7.746
94348,Alex Cross,"28, 53, 80, 9648",5.2
295592,Monkey Kingdom,99,6.9
296917,Psycho-Pass: The Movie,"16, 878, 28",7.1
94348,Alex Cross,"28, 53, 80, 9648",5.2
295592,Monkey Kingdom,99,6.9
296917,Psycho-Pass: The Movie,"16, 878, 28",7.1
70584,Hellraiser: Revelations,27,3.558
12707,Orca,"27, 53",6.148
1047307,Cheerleader Camp Elimination,"27, 35",0.0
419831,I Kill Giants,"14, 18",6.167
14854,Lone Wolf McQuade,"28, 80",6.51
7183,Perfect Stranger,"53, 80, 9648",5.792
254201,The Absent One,53,7.048
5241,Two Moon Junction,"18, 10749",6.073
413362,"Roman J. Israel, Esq.","18, 80, 53",6.346
40099,Searching for the Elephant,"10749, 18",5.0
86838,Seven Psychopaths,"35, 80",6.818
905,Pandora's Box,"18, 80, 10749",7.5
360249,The Last King,"28, 12, 18, 36",5.7
27150,Silent Rage,"28, 27, 878, 10749",5.981
20567,Sex and Fury,"28, 80",6.1
26550,Little Lips,18,5.4
10339,Moby Dick,"12, 18",7.057
77930,Magic Mike,"18, 35",6.168
4543,Monty Python's The Meaning of Life,35,7.3
1811,Nowhere,"35, 18, 878",6.8
3870,1900,"18, 36",7.82
554590,Tod@s Caen,35,7.8
334521,Free Fire,"28, 80, 9648",6.259
10516,The Gendarme and the Creatures from Outer Space,"35, 878",6.1
268092,Transformers Prime: Beast Hunters - Predacons Rising,"28, 16, 878",8.1
819876,Crimes of the Future,"878, 27, 18",6.054
1189198,Genie,"14, 35",6.672
48636,Nekromantik 2,"27, 18, 10749",5.1
1146147,A Really Haunted Loud House,"10770, 35, 10751, 27",6.2
21597,Elvira's Haunted Hills,"35, 27",5.4
1030955,"Alleen Ik (Only me, me alone)",18,0.0
683328,The Big 4,"28, 35, 80, 53",6.8
167666,Monster High: Escape from Skull Shores,"16, 10751, 14",7.7
459992,Long Shot,"35, 10749",6.729
1122634,Once Upon a Crime,"14, 35, 80",6.254
850028,"Alice, Darling","53, 18, 10749",5.6
42739,The War Zone,18,6.9
227735,Dolphin Tale 2,"10751, 18",7.0
1388916,Hashtag Tadev Lagnam,"35, 10749, 18",0.0
936960,Christmas with You,"10749, 35",5.791
27431,The Cat o' Nine Tails,"9648, 53, 27",6.7
127372,Emperor,"18, 36, 10752",6.091
14677,Last Train from Gun Hill,37,7.022
9872,Explorers,"878, 12, 10751",6.2
339408,The Birth of a Nation,18,6.6
487672,Reign of the Supermen,"878, 16, 28",7.0
401743,The Most Hated Woman in America,"80, 18",6.153
10729,Quick Change,"35, 80",6.7
617569,Youngest Aunt,18,7.0
586353,The Master and Margarita,"18, 14",7.0
56743,Elena Undone,"18, 10749",6.887
682153,Doraemon: Nobita's New Dinosaur,"16, 12, 10751, 14, 878, 35",7.5
866413,You People,"10749, 35",5.658
20856,Aliens in the Attic,"12, 35, 10751, 14, 878",5.7
1401768,First Night At Freddy’s: A FNAF the Musical Movie,"27, 35, 9648, 10402",0.0
12577,Steal,"80, 28, 53",5.4
741126,Rated 19 Secret Lesson,18,6.2
1401768,First Night At Freddy’s: A FNAF the Musical Movie,"27, 35, 9648, 10402",0.0
12577,Steal,"80, 28, 53",5.4
741126,Rated 19 Secret Lesson,18,6.2
397837,Before I Fall,"18, 14",6.969
578189,Black and Blue,"28, 80, 18, 53",6.8
10810,Rosario Tijeras,"80, 10749, 18",6.6
308504,Last Knights,"28, 12",6.426
10727,Darkness Falls,"53, 27",5.59
759213,Captive,"53, 27",6.8
309425,Do You Believe?,18,6.481
931461,American Dreamer,35,5.7
81390,A Lonely Place to Die,"12, 28, 53, 80",6.2
916605,The Infernal Machine,"53, 9648",6.3
17466,Death Warrant,"28, 80, 53, 9648",6.2
1439,Anna and the King,"18, 10749, 36",6.779
618851,Pretty Guardian Sailor Moon Eternal the Movie Part 1,"16, 28, 14",7.819
160642,Doraemon: Nobita and the Island of Miracles – Animal Adventure,"10751, 16, 12",6.9
916821,Gasoline Alley,"28, 53, 80, 9648",5.0
437291,Savage Dog,28,5.3
800497,Werewolves Within,"27, 35, 14",6.0
598331,Rumble,"16, 10751",6.8
17343,Vampyros Lesbos,27,5.8
392982,Marshall,18,7.3
339547,Jeruzalem,"27, 28, 878, 53",5.526
76122,Marvel One-Shot: The Consultant,"12, 14, 878, 28",6.327
34806,The Back-Up Plan,"35, 10749",6.1
11979,Queen of the Damned,"14, 27, 10749",6.091
527,Once Were Warriors,18,7.4
380111,Flight Crew,28,7.0
61202,Zindagi Na Milegi Dobara,"18, 35, 10749",7.591
426814,The Domestics,"53, 27",6.138
33871,"Merry Christmas, Drake & Josh","35, 10751",7.333
1373095,Bäst i test - Julspecial,35,5.0
736091,Sexy Neighbor Sisters,"18, 10749",5.5
37861,Valhalla Rising,"12, 18, 28, 14",6.1
683340,Vengeance,"35, 9648, 53",6.615
397415,Vengeance: A Love Story,"28, 18, 53",5.5
682587,The Alpinist,99,7.6
626914,Young Mom 3,10749,1.5
259611,Frontera,"37, 18",6.5
14621,Lean On Me,18,7.3
537739,Can You Keep a Secret?,"10749, 35",6.417
212606,A Thousand Times Good Night,18,6.9
26275,Kamikaze Girls,35,7.0
990,The Hustler,"18, 10749",7.668
19457,The Yards,"80, 18, 53",6.204
336,"Duck, You Sucker",37,7.7
9287,Troublemakers,"37, 35, 10749",6.1
9033,The Prophecy II,"27, 14, 53",6.033
826945,Sisters Virus,18,3.0
60534,The Silence,"80, 53, 18",6.6
18500,The Sandlot 2,"10751, 35",5.831
33613,The Girl Who Kicked the Hornet's Nest,"28, 53, 80, 9648",7.058
9838,King Solomon's Mines,"28, 12, 35",5.42
9691,Assassins,"28, 12, 80, 53",6.484
300803,Dragonheart 3: The Sorcerer's Curse,14,5.4
43802,The Little Foxes,"18, 10749, 36",7.477
745376,"Hello, Goodbye, and Everything in Between","10749, 18",6.2
585077,Children of the Sea,"16, 14, 12, 9648",7.1
451945,BPM (Beats per Minute),18,7.7
43802,The Little Foxes,"18, 10749, 36",7.477
745376,"Hello, Goodbye, and Everything in Between","10749, 18",6.2
585077,Children of the Sea,"16, 14, 12, 9648",7.1
451945,BPM (Beats per Minute),18,7.7
987750,Inspector Sun and the Curse of the Black Widow,"16, 10751, 35, 9648",6.7
110390,A Pigeon Sat on a Branch Reflecting on Existence,"18, 35",6.8
17792,Omen IV: The Awakening,"27, 9648, 53, 10770",4.972
456154,White Fang,"16, 10751",7.3
241842,Dead Snow 2: Red vs. Dead,"27, 28, 35",6.542
938567,Teasing Master Takagi-san: The Movie,"16, 35, 10749",8.492
294993,Rise of the Legend,"18, 28",6.257
64,Talk to Her,"18, 10749",7.586
553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,"16, 28, 12, 35, 14, 10749",7.763
2116,Out of Time,"53, 80, 18",6.336
1156255,The Engineer,"28, 53, 9648",6.2
38985,Sorcerer,"53, 12, 18",7.433
644583,The Mauritanian,"18, 53",7.4
12238,The Night Flier,"27, 9648",5.9
1190469,The Man Who Loved UFOs,"18, 35, 14",6.3
19486,Cyborg She,"28, 35, 10749, 878",7.3
1341136,The Holiday Junkie,18,5.7
84306,Liberal Arts,"10749, 35, 18",6.451
29987,Facing Windows,"18, 10749",6.975
2778,Clifford,35,4.9
618354,Superman: Man of Tomorrow,"16, 28, 878",7.1
13375,The Tit & the Moon,"18, 35",6.2
14864,The Hot Spot,"10749, 80, 53",6.3
586347,The Hard Way,28,5.5
369057,A Prince for Christmas,"10749, 10770",5.9
50022,Super Troopers 2,"35, 80, 9648",5.9
506,Marnie,"53, 9648, 10749, 18",7.1
1395822,Making Senna,99,0.0
11566,Dave,35,6.649
203739,Vampire Academy,"35, 28, 14",6.3
10276,What About Bob?,35,6.859
401104,To the Bone,18,7.2
110345,Dead Sushi,"35, 878, 28, 27",5.7
670435,Female Teacher's Diary Forbidden Sex,10749,5.8
343795,90 Minutes in Heaven,18,6.0
20077,The Batman vs. Dracula,"16, 28, 14, 9648, 878",6.9
20077,The Batman vs. Dracula,"16, 28, 14, 9648, 878",6.9
513434,One Cut of the Dead,"35, 27",7.632
126319,Ernest & Celestine,"16, 35, 18, 10751, 12",7.762
921,Cinderella Man,"10749, 18, 36",7.552
1260951,Her Story,"18, 10749",8.3
40096,A Dog's Will,"35, 18, 14",8.4
9779,The Sisterhood of the Traveling Pants,"18, 35, 10749",6.513
11336,The Dead Zone,"53, 27, 878",7.017
286567,Max Steel,"28, 12, 878",5.57
1053600,"20,000 Species of Bees",18,7.0
777245,Women Talking,18,6.9
14522,Black Beauty,"10751, 12, 18",6.7
13524,Battle of the Bulge,"18, 36, 10752",6.9
38223,Harriet the Spy,"35, 18, 10751",6.006
1075519,The Locksmith,"53, 9648, 28, 80, 18",5.627
20701,Tales from the Darkside: The Movie,"53, 35, 14, 27",6.175
12473,The Visitor,"80, 18, 10402",7.13
477428,The Painted Bird,"10752, 18, 53",7.1
11568,Blues Brothers 2000,"10402, 28, 35, 80",5.271
1653,The Motorcycle Diaries,18,7.431
9317,The Cabbage Soup,"35, 878",6.351
203,Mean Streets,"18, 80",7.076
26542,A Flintstone Christmas,"16, 10770, 35, 10751",6.857
74523,Born to Race,28,6.9
1014209,Suncoast,"18, 35",6.847
21450,Naked,"18, 35",7.3
10404,Raise the Red Lantern,18,7.938
11656,The Virgin Spring,"18, 36",7.835
878375,On a Wing and a Prayer,18,5.8
501190,"God, Sex and Truth",10749,6.5
44450,Angelique,"12, 10749, 36",6.7
421658,Final Score,"28, 53",6.1
383121,Kindergarten Cop 2,35,4.9
353576,The Con Is On,"35, 80",3.9
546110,The Rookies,"28, 12, 35",5.256
156708,Afternoon Delight,"35, 18",5.8
18214,Black Eagle,"28, 18",4.9
79224,War of the Arrows,"18, 28, 36",7.2
11066,Boomerang,"35, 10749",5.7
585268,War,"28, 53, 12",6.8
79224,War of the Arrows,"18, 28, 36",7.2
11066,Boomerang,"35, 10749",5.7
585268,War,"28, 53, 12",6.8
8998,Friends with Money,"35, 18, 10749",5.1
24831,Piranha,"27, 878",6.0
13949,Persuasion,"18, 10749, 10770",7.281
940241,97 Minutes,"28, 53, 18",4.7
77617,Detective Conan: Quarter of Silence,"16, 28, 80, 9648",7.055
10678,Bringing Down the House,"35, 18",6.0
10257,The Twins Effect II,"28, 12, 35, 14",5.2
997317,Kaguya-sama: Love Is War -The First Kiss That Never Ends-,"16, 35, 10749",8.0
19026,Azur & Asmar: The Princes' Quest,"16, 10751",7.713
1337397,Pilya,"18, 10749",0.0
9299,Thesis,"27, 53",7.454
795109,Catherine Called Birdy,"12, 35",6.1
10295,Miami Supercops,"28, 35",6.4
810223,An Autumn Romance,"10749, 18",7.1
12920,Dreamer: Inspired By a True Story,"18, 10751",7.0
5916,The Getaway,"28, 80, 53",7.083
18857,Crime Story,"28, 80, 53, 18",6.7
1217343,This Is Me…Now,"18, 10402",5.3
644090,"Love, Guaranteed","10749, 35",6.4
585831,The Bad Guys: The Movie,"28, 80",6.953
8056,Train of Life,"18, 35, 10752",7.353
975120,Padre no hay más que uno 3,"35, 10751",7.6
10675,Frantic,"53, 9648",6.729
1073,Arlington Road,"80, 18, 53, 9648",7.0
10564,Where the Heart Is,"35, 18, 10749",7.108
582913,The Room,"27, 18, 9648, 878",6.4
1257388,My Boo,"10749, 35, 27",5.7
162095,Doraemon: Nobita and the Robot Kingdom,"16, 12, 14, 878, 10751",6.8
14317,The Wild Thornberrys Movie,"16, 12, 10751",6.4
425134,How to Be a Latin Lover,35,6.9
44012,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",18,7.4
24230,Nemesis,"878, 53, 28",5.361
10029,Very Bad Things,"35, 80, 53",6.281
8740,The Vanishing,"53, 9648",7.477
33719,Rudolph the Red-Nosed Reindeer: The Movie,"16, 10751, 10402",6.044
9913,The Skeleton Key,"18, 27, 9648, 53",6.621
656956,Stepmom 2019,"18, 10749",4.8
9825,Lake Placid,"27, 35, 28, 878, 53",5.909
257932,Dragon Nest: Warriors' Dawn,"14, 16",7.6
44571,The King of Fighters,"28, 53, 878",4.9
17897,The Golden Voyage of Sinbad,"28, 12, 18, 14, 10751",6.7
26386,Ernest Saves Christmas,"35, 10751",5.3
35052,Cracks,"18, 9648, 53",6.7
15596,Back to School,35,6.335
316152,Free State of Jones,"28, 18, 36, 10752",6.755
899579,There's Something Wrong with the Children,"27, 9648, 53",5.7
437626,Stockholm,"80, 35",5.9
619592,Force of Nature,"28, 12, 80, 53",5.2
15573,The Cowboys,"37, 12, 18, 28",7.1
9087,The American President,"35, 18, 10749",6.535
612654,Fantastic Fungi,99,7.206
42691,Oedipus Rex,18,6.8
137548,Gladiators of Rome,"16, 10751",5.7
17336,Fighting,"28, 80, 10749",5.94
664341,Eileen,53,6.1
65291,Green Lantern: Emerald Knights,"28, 12, 16, 878, 18",6.6
14254,The Uninvited,27,6.459
14254,The Uninvited,27,6.459
64678,The Art of Getting By,"18, 10749",6.6
10783,Lucky Numbers,"35, 80",5.128
103731,Mud,18,7.061
852247,Problemista,35,6.7
615658,Awake,"18, 878, 53",5.9
651,M*A*S*H,"35, 18, 10752",6.959
926980,The Privilege,27,5.1
10833,Heartbreakers,"35, 10749, 80",6.105
41411,The Round Up,"18, 36, 10752",7.56
8690,Eaten Alive!,"12, 27",5.3
872976,Digimon Adventure 02: The Beginning,"16, 12, 14",7.3
279641,Whiskey Tango Foxtrot,"35, 18, 10752",6.3
2769,An American in Paris,"10402, 10749, 35",7.007
9789,My Brother Is an Only Child,"35, 18, 36",6.7
467012,Satan's Slaves,"18, 27, 9648",6.6
15019,I Could Never Be Your Woman,"35, 18, 10749",5.9
12493,High and Low,"18, 80, 9648",8.3
1832,Dogma,"14, 35, 12",6.922
12778,Greedy,35,6.161
15019,I Could Never Be Your Woman,"35, 18, 10749",5.9
12493,High and Low,"18, 80, 9648",8.3
1832,Dogma,"14, 35, 12",6.922
12778,Greedy,35,6.161
11340,Banana Joe,"28, 35",6.7
960033,Marguerite's Theorem,"18, 9648",6.935
530382,In the Shadow of the Moon,"878, 53",6.2
19140,The Pride of the Yankees,"18, 10751",7.365
18804,Head in the Clouds,"18, 10749, 10752",5.913
1012801,Barbie: Mermaid Power,16,6.6
33380,Gayniggers from Outer Space,"35, 878",4.6
